	Counts	TPM
STMN1	4177.548144668859	671.823637236846
PAFAH2	13.987653356255374	2.249462083686543
EXTL1	1.0215200217924272	0.16427848890901292
SLC30A2	0.8623875816188246	0.13868717767631406
TRIM63	0.6736068585425597	0.10832789811202043
PDIK1L	149.7240778390938	24.078280147209643
FAM110D	84.51094486007204	13.590854825855423
ZNF593	2717.5025588536337	437.022480667114
CNKSR1	18.87705711519845	3.035764695529457
CATSPER4	0.5035669324381032	0.08098247020192852
CEP85	83.9491244569842	13.500504167142365
SH3BGRL3	1681.2881732370906	270.380878130363
UBXN11	16.746509437825	2.69313494229821
CD52	474.6543778801843	76.33282000227784
ZNF683	0.0	0.0
LIN28A	6.64521913401192	1.0686687823203176
DHDDS	84.94990134023524	13.661446792453885
HMGN2	8478.969754253309	1363.5683187979628
RPS6KA1	52.70365789008659	8.475680450167742
ARID1A	187.86013011152417	30.211231931431275
PIGV	176.32410688631356	28.356035339071223
ZDHHC18	64.07914239426425	10.305059576457571
SFN	1451.7110266159696	233.4608120226188
GPN2	187.41474947713013	30.139606847197282
GPATCH3	49.67948717948718	7.9893403061258885
NUDC	454.75149105367797	73.13208374353229
NR0B2	1.1569610489780178	0.18605980186193177
KDF1	2.026715799170889	0.32593175056090157
TRNP1	46.91633022414033	7.544975790933794
SLC9A1	17.950356876531373	2.8867349049897433
WDTC1	16.770555060848917	2.6970019038172937
TMEM222	96.02974186307519	15.443281136974305
SYTL1	30.315718951511595	4.875303854354243
MAP3K6	20.619438740588638	3.3159704814323914
FCN3	0.5223750652968832	0.08400715065784242
CD164L2	2.8860028860028857	0.4641203138316393
GPR3	127.12933753943219	20.444646234477354
WASF2	95.16995881901305	15.305012815008098
AHDC1	40.92418772563177	6.581333283706961
FGR	1.8319012517991888	0.29460212531913677
IFI6	78.33577116853567	12.597777665198047
FAM76A	35.495749174202636	5.708344342384558
STX12	58.29920031207333	9.375542649733173
PPP1R8	101.05949470252648	16.252154363561708
THEMIS2	22.06038322845224	3.5476998435770963
RPA2	184.20487259914924	29.623401866531882
SMPDL3B	19.708300623889603	3.1694433553795096
XKR8	32.88940359004054	5.289197869474964
EYA3	32.68973912455408	5.2570882916113915
PTAFR	3.794620370059438	0.6102420775687876
DNAJC8	223.09406771898756	35.87747234276673
SESN2	113.19444444444444	18.20366893406533
MED18	114.26930806775768	18.376526017680128
PHACTR4	131.85470909675345	21.204569566776076
RCC1	332.0454111810723	53.39877558374726
SNHG3	15973.939393939394	2568.892013448709
TRNAU1AP	163.03027929021897	26.218152710523857
TAF12	40.52905290529053	6.517788615157935
RAB42	45.014724442574675	7.239163944242719
GMEB1	49.96160081918253	8.034709169624474
YTHDF2	227.22611003861005	36.54197783839529
OPRD1	1.3577732518669383	0.2183539562018507
EPB41	56.10072288329127	9.02198859088353
TMEM200B	32.32998885172798	5.199234084210957
SRSF4	564.2666046295219	90.74405119118975
MECR	37.23043183123597	5.98731199799064
PTPRU	8.649139515825379	1.390934626547873
LINC01756	0.04879238838741156	0.00784667912869788
LINC01648	0.0	0.0
MATN1	6.174343975952556	0.9929437277148746
LAPTM5	161.61456896211914	25.990481447629726
SDC3	101.7156862745098	16.357681575540482
PUM1	112.53092122910024	18.096962664146577
NKAIN1	0.5819463611725387	0.0935872687759707
SNRNP40	149.36878861133496	24.021143354766295
ZCCHC17	31.792502795268643	5.112796818879757
FABP3	4.604280736684918	0.7404497863960344
SERINC2	9.344450833812537	1.5027529856631827
LINC01226	5.850972293925314	0.9409398412064263
TINAGL1	299.589359043028	48.179268293195605
HCRTR1	0.0	0.0
PEF1	156.99791883454736	25.24804244438011
COL16A1	51.21241886712506	8.235862837132203
ADGRB2	20.64449795719581	3.3200004467288586
SPOCD1	3.2774092859929773	0.5270653864371321
PTP4A2	1847.031273606285	297.03530045678
KHDRBS1	682.5559825096065	109.76707554467244
TMEM39B	75.38040576615056	12.122502631796442
KPNA6	136.51951842393285	21.954753421198284
TXLNA	433.4483874447201	69.7061678580942
CCDC28B	257.34265734265733	41.38525136874126
IQCC	253.5211267605634	40.7706816530695
DCDC2B	21.96255103477404	3.531966696305144
TMEM234	54.89878542510122	8.828695786844174
EIF3I	564.1153577487277	90.71972801739089
FAM167B	15.815085158150852	2.543345442402214
